date,open,high,low,close,volume,SMA_20,RSI,MACD,MACD_signal,BB_high,BB_low,returns,volatility_forecast,daily_return,cumulative_return,RSI_calculated,returns_calculated,volatility_forecast_calculated
2020-01-30,77.41466663,78.2720358,76.98235581,78.21890259,126743200,75.36095657199999,,1.1970793400501665,1.0073146988929311,79.40177039401985,71.32014274998014,-0.0014491797839616,,-0.00144918,1.078308713,52.376798033768836,-0.0014491797839616405,
2020-01-31,77.50884784,77.93149604,74.4561241,74.75077057,199588400,75.471569823,,0.968899767550866,0.9996317126245184,79.30275018239699,71.640389463603,-0.0443387966995511,,-0.044338797,1.030497802,49.10399241302833,-0.0443387966995511,
2020-02-01,71.54588227,72.59888387,71.29229631,72.53850555,135480400,,,0.0,0.0,,,,,,1.0,47.08296909697778,-0.02959521357613748,
2020-02-03,68.3361637,72.97454103,67.23225007,72.33785248,341397200,75.1670337675,,-1.7282052508052177,-0.6881259280029209,83.44661682892894,66.88745070607106,0.0931007080771098,,0.093100708,0.997233841,46.89444396631175,-0.00276615941393632,
2020-02-04,58.183063,59.34749836,57.35028493,59.29423904,165934000,61.4393648145,,-2.8635222939031664,-3.2821449274412826,69.77348930193591,53.10524032706408,0.016686709986341,,0.01668671,0.817417434,36.62734696792781,-0.18031518759291754,
2020-02-06,77.85944346,78.51241959,77.41765154,78.48814392,87642800,75.981034468,,2.276456208580385,2.3890088138148893,79.48900183327764,72.47306710272237,0.0046295035371668,,0.004629503,1.082020416,52.95126282266986,0.32370606640304045,
2020-02-07,89.29256387,89.92854614,88.27062307,88.38470459,114041600,85.4855224605,,2.8835212843567035,3.0098650690505355,90.93274702906986,80.03829789193013,0.0,,0.0,1.21845224,58.8385919790026,0.12608988027653178,
2020-02-09,133.8362266,134.215586,123.5351496,127.8151016,200119000,116.726374425,,7.339393830631835,6.744740316871239,131.08179149265686,102.3709573573431,-0.0207184370371291,,-0.020718437,1.762031085,73.2180837342033,0.4461224053744388,
2020-02-10,109.8101109,112.2224543,109.1583918,109.9365616,144712000,109.96477128,,-0.3410335378449787,-0.5118236262368763,116.82439130454529,103.10515125545474,-0.032280085437042,,-0.032280086,1.515561435,62.54832536478317,-0.13987815036091167,
2020-02-11,106.133241,107.6604077,104.3920753,105.8025131,122866900,113.007923135,,-1.0866828816064498,-0.0681197248885664,120.70127280277237,105.31457346722766,-0.0008268480847259,,-0.000826847,1.458570346,60.358045579234414,-0.03760394576502746,
2020-02-12,118.8958003,120.2112409,117.7947355,119.9286652,89004200,115.110608675,,1.1278859679769084,0.6417344041215706,119.84020936609495,110.38100798390504,0.0029335862113326,,0.002933586,1.653310393,64.88318553234892,0.1335143342639562,
2020-02-13,78.48201231,78.97344754,78.27866056,78.64662933,94747600,77.059628677,,1.054445118424681,0.9708378747536662,79.68076071935555,74.43849663464447,-0.0071210591155466,,-0.007121059,1.084205261,47.734488052842025,-0.34422159040255873,
2020-02-14,78.61514926,78.91534148,78.15760973,78.66599274,80113600,77.186195755,,1.0640078079989903,0.9894718614027312,79.86313510117489,74.50925640882511,0.0002462077544194,,0.000246208,1.0844722,47.74146493879634,0.0002462077544194141,
2020-02-18,76.34437253,77.4071355,76.16280771,77.22557068,152531200,77.1985969545,,0.9444690351241718,0.9804712961470192,79.87376386152641,74.5234300474736,-0.0183106067797396,,-0.018310607,1.064614856,47.236321068764,-0.018310606779739613,
2020-02-19,77.46767279,78.57400977,77.46767279,78.34402466,93984000,77.29300499,,0.9292715216168403,0.9702313412409836,79.99097909062665,74.59503088937335,0.0144829487195963,,0.014482949,1.080033619,47.69906616798815,0.014482948719596322,
2020-02-20,78.10435643,78.59336842,77.03433101,77.54029083,100566000,77.3335807805,,0.8426591297621968,0.9447168989452264,80.02021130995202,74.64695025104798,-0.0102590316681848,,-0.010259032,1.06895352,47.37750929460605,-0.01025903166818487,
2020-02-21,77.13357948,77.5766018,75.16783879,75.78515625,129554000,77.2679248815,,0.6251867294229498,0.880810865040771,80.04153956733197,74.49431019566802,-0.0226351302169858,,-0.02263513,1.044757618,46.63812225348336,-0.02263513021698582,
2020-02-24,71.96261026,73.63784412,70.01865664,72.18532562,222195200,77.033386231,,0.1605117589073188,0.7367510438140806,80.62051460576666,73.44625785623333,-0.0475004711757125,,-0.047500471,0.995131139,45.08402352427715,-0.047500471175712544,
2020-02-25,72.8559159,73.23840922,69.26819315,69.74025726,230673600,76.789623261,,-0.4004272097748043,0.5093153930963037,81.54192589635309,72.03732062564691,-0.0338720971194531,,-0.033872097,0.96142396,44.011281765103725,-0.03387209711945316,
2020-02-26,69.36503539,72.11271828,69.35777309,70.84660339,198054800,76.49563522349999,,-0.7470905029613846,0.258034213884766,81.94130391768202,71.04996652931796,0.0158638091321545,,0.015863809,0.976675806,44.6530101125982,0.01586380913215457,
2020-02-27,68.05048057,69.23670231,66.07989395,66.21546173,320605600,75.8897872925,,-1.3796147482447625,-0.0694955785411396,82.93594882907789,68.84362575592212,-0.0653685771568504,,-0.065368577,0.912831898,42.45917502334545,-0.0653685771568504,
2020-02-28,62.27916414,67.39929122,62.06370365,66.17675018,426510000,75.287679672,,-1.862548172347175,-0.4281060973023467,83.46334966282072,67.11200968117927,-0.0005846300696029,,-0.00058463,0.912298229,42.440404778670775,-0.0005846300696029649,
2020-03-01,71.76565143,72.59404001,71.60866932,71.83327484,146322800,,,-0.0562577204558465,-0.0112515440911693,,,-0.0097221565932853,,-0.009722157,0.990277843,46.184118635587424,0.08547601150879003,
2020-03-02,73.49249229,75.71200004,72.99014788,74.54549408,173788400,75.607180785,,0.7627096728855918,0.9522473046767332,79.070457245012,72.143904324988,-0.00274614547027,,-0.002746145,1.027667906,47.932793176237915,0.03775714313514378,
2020-03-03,73.51439296,73.59427824,69.18830205,70.04045105,319475600,74.941781616,,-1.7865246685053364,-0.907805676103404,83.53186613955762,66.35169709244238,-0.0317593258748617,,-0.031759326,0.965562366,45.29977756682088,-0.060433472010599565,
2020-03-04,58.7786006,59.48064994,57.8514089,58.44210052,129880000,60.86295719100001,,-2.815737286233805,-3.1888633991997875,68.25408091920825,53.47183346279176,-0.0143713543473448,,-0.014371354,0.805670038,39.312452898198124,-0.16559502910282875,
2020-03-06,78.8085374,79.18236177,78.23566302,78.92019653,104491200,76.325282286,,2.2734388196761444,2.3658948149871404,79.54207919567398,73.10848537632603,0.0055046862930072,,0.005504686,1.087976599,51.50090157243207,0.3503997260158711,
2020-03-08,105.0586584,108.3963585,104.7600907,105.7747498,308151200,93.983670429,,3.1224669211724176,2.394696644637196,101.86297946827136,86.10436138972865,0.0251979023595874,,0.025197902,1.458187606,62.21741586274872,0.3402747896071414,
2020-03-09,123.4476093,125.3249473,117.2124851,117.5821152,257599600,117.07570113,,6.475183188445044,6.690828891186,131.14003136592058,103.01137089407943,-0.0800608556571378,,-0.080060856,1.620961368,65.79603955016364,0.11162744816060077,
2020-03-11,106.6682375,108.4483054,105.7636096,107.4269562,107624400,112.87563363,,-1.2661968486844444,-0.307735149647742,120.86672283696036,104.88454442303969,0.0153535398394994,,0.015353539,1.480964563,60.48937226623703,-0.08636652761966979,
2020-03-12,120.3573956,120.6107407,119.0809392,119.7922516,78967600,115.509525685,,1.3710272518874689,0.7875929736747502,120.41108729971648,110.60796407028351,-0.0011374561684023,,-0.001137456,1.651429826,64.26837593846028,0.11510421441131724,
2020-03-13,64.1263047,67.76486496,61.23578724,67.29279327,370732000,70.84260558999999,,-2.650146261396074,-2.0283966551374055,80.82147185067974,60.86373932932024,0.1198086719108626,,0.119808672,0.927683756,44.71406401769636,-0.4382542078372621,
2020-03-16,58.57281642,62.71975484,58.10074858,58.63576126,322423600,69.841094016,,-3.21199394343013,-2.2651161127959507,80.51063324169911,59.17155479030088,-0.1286472382750594,,-0.128647238,0.808339803,42.42195747118041,-0.12864723827505942,
2020-03-17,59.91882507,62.36389638,57.71341703,61.21398926,324056000,69.04051494500001,,-3.409913467035949,-2.4940755836439505,79.77965608004868,58.301373809951336,0.0439702315548993,,0.043970232,0.843882691,43.35328484672019,0.04397023155489932,
2020-03-18,58.0450816,60.52162548,57.40355016,59.71547699,300233600,68.1090875615,,-3.6456586484703024,-2.724392196609221,78.6807813852846,57.53739373771541,-0.0244798989269466,,-0.024479899,0.823224528,42.91875832635469,-0.024479898926946686,
2020-03-19,59.88976122,61.20913151,58.73258839,59.2579155,271857200,67.194968795,,-3.825313953372188,-2.9445765479618142,77.49107703604173,56.89886055395825,-0.0076623601294621,,-0.00766236,0.816916685,42.777768993656004,-0.007662360129462198,
2020-03-20,59.8389229,60.96462704,55.19570688,55.49589539,401693200,66.180505752,,-4.222580381048921,-3.2001773145792356,76.90225989009853,55.45875161390147,-0.0634855289501367,,-0.063485529,0.765054297,41.56867079463901,-0.0634855289501367,
2020-03-23,55.21506335,55.31673919,51.46998667,54.31692123,336752800,65.28708553250002,,-4.579757653319305,-3.4760933823272495,76.84712412587018,53.72704693912985,-0.021244348824624,,-0.021244349,0.748801217,41.175886370627204,-0.021244348824624004,
2020-03-24,57.21954622,59.9623858,56.72084879,59.76629639,287531200,64.788387489,,-4.372698436171383,-3.655414393096077,76.39998076904388,53.17679420895612,0.1003255530063114,,0.100325553,0.823925113,43.81835404253441,0.10032555300631141,
2020-03-25,60.70318399,62.51883257,59.14172696,59.43707275,303602000,64.217910957,,-4.186904087053527,-3.761712331887567,75.69662295096578,52.739198963034234,-0.0055085166705275,,-0.005508517,0.819386508,43.690659634095994,-0.005508516670527541,
2020-03-26,59.67915673,62.62292535,59.64042201,62.56482697,252087200,64.035379219,,-3.7441172479776768,-3.758193315105589,75.49643509771867,52.57432334028133,0.0526229518932692,,0.052622952,0.862505045,45.320943105594125,0.052622951893269265,
2020-03-27,61.18735443,61.94266302,59.80746231,59.97450256,204216800,63.725266838,,-3.5611720449640885,-3.718789061077289,75.277636516822,52.17289715917801,-0.041402246844574,,-0.041402247,0.826795398,44.18012642464946,-0.04140224684457405,
2020-03-30,60.70074918,61.85792195,60.37635058,61.68603897,167976400,63.19267616249999,,-3.240722932460983,-3.623175835354028,74.0334440221368,52.35190830286318,0.0285377341527381,,0.028537734,0.850390265,45.162354606367316,0.028537734152738192,
2020-03-31,61.87730178,63.54527367,61.00578903,61.56016541,197002000,62.7686618805,,-2.9627686931783614,-3.491094406918895,73.13467908456781,52.40264467643219,-0.0020405518347711,,-0.002040552,0.848655,45.09950126974754,-0.0020405518347711427,
2020-04-02,76.15155638,77.19731307,75.74581581,77.0065155,136616400,75.837222289,,0.7887936758357625,0.919556578908539,79.0035926644493,72.67085191355069,0.033013684467084,,0.033013685,1.06159501,53.628183140671396,0.2509146943827225,
2020-04-03,71.76411148,73.44903119,70.96280588,73.28925323,219178400,74.75591850250001,,-1.5526935578315886,-1.036783252449041,83.3187167993488,66.19312020565121,0.0463846553141236,,0.046384655,1.010349644,51.55260883253794,-0.048272048746316853,
2020-04-05,70.00413219,71.09836013,69.31418443,70.97005463,133568000,67.48269176599999,,1.5237809172651566,1.0532774350852734,72.34513591745541,62.620247614544574,0.014148626236736,,0.014148626,0.978377678,50.24599845552922,-0.03164445669437743,
2020-04-06,78.74300918,79.04157683,77.86670751,78.24053192,87560400,76.59838638149999,,2.1909483743560116,2.330905526860915,79.45453068081066,73.74224208218932,-0.0086120491317028,,-0.008612049,1.078606891,54.16771857814502,0.1024442960894476,
2020-04-08,105.964076,107.5734553,105.2407028,106.4811172,173071600,94.7843540205,,3.748468552793185,2.6654510262683937,104.25338531427828,85.31532272672169,0.0066780342315686,,0.006678035,1.467925434,65.53235697831582,0.3609457219549026,
2020-04-09,116.7942092,120.3251717,107.8646608,117.6599274,332607200,117.554642475,,5.730511058088496,6.4987653245665,130.9665489078854,104.1427360421146,0.0006617690102583,,0.000661769,1.62203407,68.82741822651705,0.10498396799315324,
2020-04-11,111.0260124,112.4364503,109.2848466,111.8139114,138235500,112.86931038500002,,-1.0424555607975776,-0.4546792318777091,120.86371507356225,104.8749056964378,0.0408366331429204,,0.040836634,1.54144217,65.31110128781124,-0.049685701233910584,
2020-04-12,119.4609483,119.7142933,118.4085988,119.1199112,78260400,115.676391225,,1.4922643255850545,0.9285272440568112,120.83745264881289,110.51532980118712,-0.005612553324776,,-0.005612553,1.642161088,67.5428305899274,0.06534070500283029,
2020-04-13,64.9542309,66.25908074,64.3538537,66.15013885,131022800,60.573300933999995,,-0.7823529681955534,-1.9915503063279865,66.54553159526125,54.60107027273874,0.0196278601553248,,0.01962786,0.911931371,44.95889017803885,-0.4446760563904786,
2020-04-14,67.78419941,69.78141243,67.31212792,69.49090576,194994800,61.116058159,,-0.181711842571147,-1.6295826135766185,68.21385200938684,54.01826430861315,0.0505027951275418,,0.050502795,0.957986455,46.18113374218931,0.050502795127541855,
2020-04-15,68.36521608,69.31661411,67.9367257,68.85665131,131154400,61.4981912615,,0.2403509275627442,-1.255595905348746,69.39603101938103,53.60035150361897,-0.0091271576195958,,-0.009127158,0.949242761,45.972410944161545,-0.009127157619595816,
2020-04-16,69.570826,69.76933872,68.35313108,69.40378571,157125200,61.9826066975,,0.6119338941626467,-0.8820899454464675,70.57774097725306,53.38747241774695,0.0079459919933766,,0.007945992,0.956785437,46.19831102608443,0.007945991993376644,
2020-04-17,68.91959837,69.46671616,67.02405716,68.46205139,215250000,62.442813492000006,,0.8209624391151493,-0.5414794685341442,71.40162025747753,53.48400672652248,-0.0135689186168458,,-0.013568919,0.943802893,45.84301282169776,-0.013568918616845838,
2020-04-20,67.28794859,68.19092655,67.02165195,67.04101563,130015200,63.020069504000006,,0.8620165668230442,-0.2607802614627065,71.57275871307951,54.4673802949205,-0.0207565465998811,,-0.020756547,0.924212804,45.27715498277379,-0.02075654659988113,
2020-04-21,66.88365502,67.11847921,64.25701513,64.96875,180991600,63.5526609425,,0.7190489919295544,-0.0648144107842543,71.08972491571706,56.01559696928293,-0.0309104152215839,,-0.030910415,0.895645003,44.41616063545557,-0.030910415221583998,
2020-04-22,66.23727233,67.2758253,65.89593692,66.84007263,116862400,63.9063497545,,0.7481223667915771,0.0977729447309119,71.35870278328431,56.45399672571569,0.0288034267243866,,0.028803427,0.921442648,45.425412501479364,0.028803426724386627,
2020-04-23,66.78438352,68.20785294,66.54229708,66.5810318,124814400,64.263547707,,0.7417108151673233,0.2265605188181942,71.49551062708295,57.03158478691704,-0.0038755318450046,,-0.003875532,0.917871568,45.30278717457193,-0.003875531845004665,
2020-04-24,67.10636069,68.51288224,67.05794045,68.50319672,126161200,64.5604661945,,0.8815700681663685,0.3575624286878291,71.98385563619594,57.13707675280405,0.0288695574104935,,0.028869557,0.944370113,46.457794301526576,0.028869557410493574,
2020-04-27,68.21997104,68.88329306,67.77211694,68.55163574,117087600,64.9893228535,,0.9849641048104444,0.4830427639123522,72.28715075701444,57.691494949985554,0.0007071059792724,,0.000707106,0.945037883,46.488460242779965,0.0007071059792724821,
2020-04-28,69.01399137,69.19555618,67.34844306,67.44042969,112004800,65.2770423895,,0.9661029488499792,0.5796548008998776,72.47963661804772,58.07444816095228,-0.016209767104822,,-0.016209767,0.929719039,45.83984505361092,-0.016209767104822026,
2020-04-29,68.92928108,70.12518879,68.72592934,69.65554047,137280800,65.6818111425,,1.117019963537942,0.6871278334274905,72.91472994318765,58.44889234181233,0.0328454428624207,,0.032845443,0.960256073,47.414880579191184,0.03284544286242075,
2020-04-30,70.19540393,71.30174107,69.80564818,71.12501526,183064000,66.322009278,,1.3397532777972998,0.8176529223014524,73.06148332035708,59.58253523564291,0.0210963087801017,,0.021096309,0.980513931,48.48515277821565,0.021096308780101714,
2020-05-02,78.13437975,78.43386125,77.03066957,77.63445282,118826800,76.115688323,,0.850332624747324,0.905711788076296,78.83302208904914,73.39835455695086,0.0081543401350241,,0.00815434,1.070251616,53.04432001624388,0.09152107083850214,
2020-05-03,71.54139865,72.51700694,70.5464267,70.91197968,187572800,74.41979484550001,,-1.5414380869865454,-1.137714219356542,83.03443988254257,65.80514980845744,-0.0324368641407699,,-0.032436864,0.977577069,48.291074280032944,-0.08659136370274223,
2020-05-05,71.43002408,72.86801811,71.28477074,72.03524017,147751200,67.907431794,,1.6823767491384842,1.1790972978959156,72.80388030136741,63.010983286632595,0.0150089434981175,,0.015008944,0.993062093,49.111626159690246,0.015840207748660573,
2020-05-06,78.49055106,80.5295804,78.46142323,80.46889496,137250400,76.945264052,,2.279112189625351,2.3205468594138026,79.91585681651458,73.97467128748542,0.0284809290698391,,0.028480929,1.109326617,54.89858882803925,0.11707679144397876,
2020-05-08,106.2019478,107.1874787,105.7358803,106.8670578,121776800,95.4989849105,,4.22699536556965,2.977759894128645,106.32576646336015,84.67220335763987,0.0036244980344739,,0.003624498,1.473245926,67.39653047542478,0.3280542482051254,
2020-05-10,110.8022817,113.4675263,110.4521028,113.3216171,106243800,109.747855765,,-0.0920909555054407,-0.4278770920905892,115.81103674393124,103.68467478606878,0.0307909893736388,,0.03079099,1.562227072,69.61372311329735,0.0603980256673633,
2020-05-11,114.7320634,116.3565078,113.6815338,115.7826004,126387100,113.066772465,,-0.5386892690252694,-0.4714812393072212,121.14805874361836,104.98548618638168,0.0354936961806346,,0.035493696,1.59615365,70.43915863668593,0.02171680358062944,
2020-05-13,75.77185011,76.69427337,73.60173786,74.67951202,200622400,70.4943439485,,2.614931098586254,2.094480718134797,77.20646796175757,63.78221993524244,-0.0120740535518062,,-0.012074054,1.029515448,47.318968374509474,-0.3550022908278021,
2020-05-14,73.91730709,75.19898348,73.19393387,75.13829803,158929200,70.78106956449999,,2.607248946234094,2.1970343637546565,77.78080869221816,63.78133043678182,0.0061433986054586,,0.006143399,1.035840172,47.526002430013314,0.00614339860545865,
2020-05-15,72.90749301,74.74019044,72.87350561,74.69406891,166348400,71.0926704405,,2.536080846399969,2.264843660283719,78.21157734627614,63.97376353472386,-0.0059121530783494,,-0.005912153,1.029716126,47.33203703502204,-0.005912153078349469,
2020-05-18,76.01945411,76.82778106,75.32763848,76.4539566,135178400,71.563317489,,2.591811058593734,2.3302371399457225,78.7980550134663,64.3285799645337,0.0235612775643607,,0.023561278,1.053977553,48.2334112484712,0.023561277564360772,
2020-05-19,76.4709547,77.31812127,75.98061889,76.01217651,101729600,72.1154888145,,2.5706963053142857,2.378328973019435,78.90290660495369,65.32807102404631,-0.0057783809974851,,-0.005778381,1.047887269,48.01128096511557,-0.005778380997485177,
2020-05-20,76.87146726,77.56085304,76.83262768,77.49046326,111504800,72.64800834600001,,2.6427837316017246,2.431219924735893,79.36353214634593,65.93248454565409,0.0194480255384545,,0.019448025,1.068266608,48.859988085658564,0.019448025538454594,
2020-05-21,77.35210469,77.89342158,76.67485298,76.91274261,102688800,73.1645938865,,2.623059313090735,2.4695878024068616,79.49346301482663,66.83572475817337,-0.0074553774193039,,-0.007455377,1.060302277,48.526582915608444,-0.00745537741930391,
2020-05-22,76.65059057,77.49048269,76.54864314,77.40795135,81803200,73.609831618,,2.6172171261309387,2.499113667151678,79.8095260480713,67.4101371879287,0.0064385786177338,,0.006438579,1.067129117,48.84878623480702,0.006438578617733892,
2020-05-26,78.52697292,78.70659948,76.82778031,76.88361359,125522000,74.0264305105,,2.5409865643119502,2.507488246583732,79.90651666257301,68.146344358427,-0.0067736937983181,,-0.006773694,1.059900711,48.50259228207641,-0.006773693798318159,
2020-05-27,76.74038039,77.36422106,76.00001361,77.21857452,112945200,74.51533775200001,,2.479025183350487,2.5017956339370833,79.67116191387838,69.35951359012164,0.0043567271926923,,0.004356727,1.064518409,48.75245786765693,0.004356727192692311,
2020-05-28,76.89331061,78.51240153,76.61658883,77.25257111,133560800,74.895189284,,2.4049409213054673,2.48242469141076,79.64705443251081,70.14332413548918,0.0004402644080303,,0.000440264,1.064987078,48.77962161897414,0.00044026440803035527,
2020-05-29,77.49529821,77.95650602,76.82047649,77.17730713,153532400,75.1978038775,,2.31348699769407,2.4486371526674224,79.70320167402797,70.69240608097202,-0.0009742585770101,,-0.000974259,1.063949506,48.71805530471548,-0.0009742585770101675,
2020-06-01,70.95419548,72.44432844,70.70301958,72.40568542,118387200,,,-0.0540307859929782,-0.0198073924715311,,,0.0079685992497902,,0.007968599,0.998168971,44.852967060294674,-0.06182674528877419,
2020-06-02,77.90493506,78.54494374,77.34704001,78.54252625,105425600,76.38159484799999,,0.9612954067749228,0.9168285118160214,78.9440518211747,73.81913787482529,0.0116967840567565,,0.011696784,1.082770118,50.31277933875248,0.08475633915213066,
2020-06-03,68.26838538,70.40358985,68.08198146,69.97025299,226176800,73.9911811825,,-1.5901769487804671,-1.228206765241327,82.59515619213656,65.38720617286344,-0.0132802199889168,,-0.01328022,0.964594631,43.79086729939338,-0.10914180723847022,
2020-06-04,60.73949722,63.69537111,60.37152842,63.54043961,201820400,60.81817169149999,,-2.3395056031169688,-3.018991839983224,68.12854594399758,53.5077974390024,0.0872374374746378,,0.087237437,0.875954627,39.64018627425803,-0.09189352768124104,
2020-06-05,72.73729207,73.4102921,72.3523755,72.77845001,142333600,68.4061298375,,1.8467477528097336,1.3126273888786792,73.14332949639143,63.66893017860857,0.0103173091149006,,0.010317309,1.003307822,47.360149356054485,0.14538788929855184,
2020-06-07,89.81445092,91.217498,89.78289331,90.74900818,118655600,85.9995281215,,2.9767749701535706,3.0032470492711427,91.39342150445692,80.60563473854309,0.0267501441676765,,0.026750144,1.251046013,58.48390889288741,0.2469214192873137,
2020-06-08,107.1996259,111.0907764,106.6097651,110.5955811,202428800,96.3801372565,,4.851170705886602,3.352442056480237,109.05241838996426,83.70785612303573,0.0348893604517295,,0.03488936,1.524646534,66.82244728335553,0.21869740857811326,
2020-06-10,112.5434429,112.95199,109.1875695,110.0727463,161498200,109.764391715,,-0.1551701818148529,-0.3733357100354419,115.82930943746751,103.69947399253245,-0.0286694708665606,,-0.028669471,1.517438848,66.44383750222741,-0.004727447469417889,
2020-06-11,115.2905328,116.1479986,113.1566032,115.651062,114457900,113.160385135,,-0.1483547615794549,-0.4068559437616679,121.31940252822692,105.00136774177308,-0.0011360808925139,,-0.001136081,1.59434029,68.49487652992829,0.050678445732574406,
2020-06-15,80.89370801,83.91098692,80.73106774,83.25801086,138808800,79.20919494500001,,2.7767555240335753,2.636952323402834,84.73075928233175,73.68763060766827,0.0123671990462346,,0.012367199,1.14777676,49.55356678451476,-0.2800929847060116,
2020-06-16,85.31400936,85.73638503,83.67793242,85.46450806,165428800,79.659722518,,2.9252243424120223,2.694606727204671,85.68239105440063,73.63705398159937,0.0265019206825667,,0.026501921,1.178195048,50.55655730624685,0.026501920682566737,
2020-06-17,86.20973349,86.27041893,85.22420255,85.34557343,114406400,80.126392364,,2.9987225134787536,2.755429884459488,86.40020160277595,73.85258312522404,-0.0013916259825248,,-0.001391626,1.176555441,50.4982755620724,-0.0013916259825248467,
2020-06-18,85.30188324,85.7970785,84.77027819,85.37956238,96820400,80.52084732,,3.0248444439329916,2.809312796354189,87.08228201486335,73.95941262513665,0.0003982508832502,,0.000398251,1.177024006,50.51583196043334,0.0003982508832502951,
2020-06-19,86.08594004,86.55200006,83.78231573,84.89164734,264476000,80.91979255650001,,2.9719171846144405,2.8418336740062395,87.52762438727447,74.31196072572556,-0.0057146584779671,,-0.005714658,1.170297716,50.24037161871067,-0.005714658477967149,
2020-06-22,85.28490176,87.25596396,85.23878023,87.11274719,135445200,81.4050323485,,3.073763710964684,2.8882196813979286,88.34404262922669,74.46602206777331,0.0261639386158245,,0.026163939,1.200917313,51.53593879703679,0.026163938615824556,
2020-06-23,88.35800867,90.39218599,87.93806272,88.97214508,212155600,82.009458923,,3.2668573885215437,2.963947222822652,89.38257067461299,74.636347171387,0.0213447279528966,,0.021344728,1.226550566,52.64745317646464,0.021344727952896658,
