date,open,high,low,close,volume,SMA_20,RSI,MACD,MACD_signal,BB_high,BB_low,returns,volatility_forecast,daily_return,cumulative_return
07/02/20,649.109404,649.7133433,638.9544787,641.3478394,12209212,,,,,,,-0.01656589,,-0.01656589,0.949688875
10/02/20,638.8202476,646.6489428,630.9692153,642.2201538,15142476,,,,,,,0.001360127,,0.001360127,0.950980572
11/02/20,647.4987907,655.9090271,646.4475112,649.8921509,13999816,,,,,,,0.011946055,,0.011946055,0.962341038
12/02/20,651.4132707,659.7787744,650.8987994,657.7432861,13533565,,,,,,,0.012080674,,0.012080674,0.973966766
13/02/20,661.076,661.076,654.2985851,659.4655151,13565659,,,,,,,0.002618391,,0.002618391,0.976516992
14/02/20,660.8523005,671.6782343,650.0487037,665.4824219,21227841,,,,,,,0.009123914,,0.009123914,0.985426649
17/02/20,666.1088019,673.7808983,659.5327193,661.2997437,13149130,,,,,,,-0.006285182,,-0.006285182,0.979233063
18/02/20,660.2483739,660.2483739,651.9723393,656.4458618,11127161,,,,,,,-0.007339912,,-0.007339912,0.972045579
19/02/20,661.7917538,673.9150349,659.8905275,672.7295532,14084409,,,,,,,0.024805841,,0.024805841,0.996157987
20/02/20,669.6876452,674.6085087,663.7825731,664.7443848,16892268,,,,,,,-0.011869805,,-0.011869805,0.984333786
24/02/20,657.4971708,660.7404778,643.9871345,646.402832,21370214,,,,,,,-0.027591888,,-0.027591888,0.957174158
25/02/20,649.2883121,649.2883121,630.7678837,633.6309814,27745062,,,,,,,-0.019758346,,-0.019758346,0.93826198
26/02/20,630.7678805,631.8191602,620.6353526,622.7155151,29362748,,,,,,,-0.017226851,,-0.017226851,0.922098681
27/02/20,620.9260041,623.5206973,612.4262997,620.1431885,25054993,,,,,,,-0.004130822,,-0.004130822,0.918289656
28/02/20,606.1186215,607.0580958,592.7427884,594.3756104,39315769,,,,,,,-0.041551014,,-0.041551014,0.88013379
02/03/20,606.208168,612.4263781,582.0511322,588.7838135,29500495,,,,,,,-0.00940785,,-0.00940785,0.871853623
03/03/20,594.8453531,605.6712869,591.4007134,600.7280273,27398798,,,,,,,0.020286247,,0.020286247,0.889540261
04/03/20,604.8213738,605.6265864,585.0930684,599.3189087,22105261,,,,,,,-0.002345685,,-0.002345685,0.88745368
05/03/20,604.9108873,607.4831839,584.2431657,586.5470581,30510390,,,,,,,-0.021310608,,-0.021310608,0.868541502
06/03/20,568.1384141,576.2579099,555.20992,568.5857544,33734039,,,,,,,-0.030622102,,-0.030622102,0.841944935
09/03/20,554.7401549,555.165158,489.8516206,498.4184265,88187018,,,,,,,-0.123406764,,-0.123406764,0.738043236
11/03/20,495.667239,527.1832629,495.667239,516.0441895,59578576,,,,,,,0.035363385,,0.035363385,0.764142943
12/03/20,485.3781015,492.5357258,469.1391702,475.5363159,55970485,,,,,,,-0.078496909,,-0.078496909,0.704160084
13/03/20,446.4583882,509.9825092,421.585578,494.4593811,73297403,,,,,,,0.039793102,,0.039793102,0.732180799
16/03/20,474.4403386,483.0071452,449.5898653,454.3765564,38482258,,,,,,,-0.081063938,,-0.081063938,0.67282734
17/03/20,468.4905007,474.194269,448.784622,450.9319153,45445979,,,,,,,-0.007581027,,-0.007581027,0.667726617
18/03/20,458.6711222,463.413079,429.9063325,433.2614746,44730415,,,,,,,-0.039186494,,-0.039186494,0.641560752
19/03/20,411.6095964,432.5904563,399.1284422,410.5359497,61404010,,,,,,,-0.052452217,,-0.052452217,0.607909468
20/03/20,420.2882223,462.9657149,416.0383697,455.3830872,63360475,,,,,,,0.109240464,,0.109240464,0.674317781
23/03/20,409.8648935,424.9854448,391.7247351,395.4825134,40670949,,,,,,,-0.131538863,,-0.131538863,0.585618786
24/03/20,416.0383584,433.9324791,400.7389012,422.0328979,45734887,,,,,,,0.067134155,,0.067134155,0.624933809
25/03/20,431.1589037,515.1494078,430.9128665,484.1478577,73130298,,,,,,,0.147180374,,0.147180374,0.7169118
26/03/20,490.2094961,499.6486456,466.2984693,476.9678345,45744488,,,,,,,-0.014830228,,-0.014830228,0.706279835
27/03/20,489.851626,495.3540612,468.0207913,476.6994324,41657940,,,,,,,-0.000562726,,-0.000562726,0.705882393
30/03/20,465.5156908,480.81515,456.3002102,460.9750366,30229866,,,,,,,-0.032985975,,-0.032985975,0.682598174
31/03/20,480.4348788,505.4195243,468.8260681,498.2395325,44292810,,,,,,,0.080838425,,0.080838425,0.737778335
01/04/20,502.0420163,503.093296,467.5734865,483.3426819,41597459,,,,,,,-0.029898974,,-0.029898974,0.71571952
03/04/20,507.4997254,507.4997254,472.539063,482.0005798,41367807,,,,,,,-0.002776709,,-0.002776709,0.713732175
07/04/20,493.0278715,543.0866608,492.0884269,539.5526123,54373624,,,,,,,0.119402413,,0.119402413,0.798953519
08/04/20,527.8766166,549.7969488,518.9295715,533.3119507,49880330,,,,,,,-0.011566363,,-0.011566363,0.789712532
09/04/20,543.0865877,551.4968242,533.6922026,545.7483521,33032857,,,,,,,0.023319187,,0.023319187,0.808127987
13/04/20,538.590787,543.5340471,527.8766572,531.9699707,23673784,,,,,,,-0.025246767,,-0.025246767,0.787725368
15/04/20,535.5039123,552.9283229,511.3244846,514.388855,35321842,,,,,,,-0.033049075,,-0.033049075,0.761691773
16/04/20,514.388929,531.2094028,512.2192986,522.5307617,37455706,,,,,,,0.015828311,,0.015828311,0.773748067
17/04/20,543.9813981,550.2443422,533.5356724,547.5601807,33269335,,,,,,,0.047900374,,0.047900374,0.810810889
20/04/20,548.4549491,562.3228591,537.7184814,556.4178467,36030932,,,,,,,0.016176607,,0.016176607,0.823927058
21/04/20,541.2972025,560.0860337,520.71901,553.5323486,61371628,,,,,,,-0.005185847,,-0.005185847,0.819654298
22/04/20,590.5061044,619.5393292,581.5590585,610.0106812,142683366,,,,,,,0.102032578,,0.102032578,0.903285739
23/04/20,611.6882791,619.9643143,605.4029384,613.2763672,65464502,,,,,,,0.00535349,,0.00535349,0.908121471
24/04/20,603.9938437,668.7705821,602.6741597,633.8994141,134986308,,,,,,,0.033627656,,0.033627656,0.938659467
27/04/20,641.5043147,659.8458059,636.5834515,639.6030884,58482901,,,,,,,0.008997759,,0.008997759,0.947105299
28/04/20,648.6620459,651.1000808,622.7826591,638.8873901,78453401,,,,,,,-0.001118972,,-0.001118972,0.946045514
29/04/20,646.3806151,650.2949333,635.2414805,638.3505859,37494672,,,,,,,-0.000840217,,-0.000840217,0.945250631
30/04/20,650.4289801,668.7704701,643.3160901,655.8195801,71345899,,,,,,,0.027365831,,0.027365831,0.971118199
04/05/20,644.1884921,655.3722994,634.1006388,642.0411987,53456868,,,,,,,-0.021009408,,-0.021009408,0.950715581
05/05/20,650.3172851,661.6352953,647.4094531,653.4263306,44903763,,,,,,,0.017732712,,0.017732712,0.967574346
06/05/20,654.9249553,664.2970042,646.6489201,653.4710693,40489094,,,,,,,6.85E-05,,6.85E-05,0.967640594
07/05/20,650.8988339,677.136094,646.4253106,674.1387939,50026966,,,,,,,0.031627605,,0.031627605,0.998244748
08/05/20,691.1606506,706.7732492,687.6265419,698.6762085,84262770,,,,,,,0.036398164,,0.036398164,1.034579025
11/05/20,706.8178416,722.4752308,703.3732613,705.3863525,67085063,,,,,,,0.009604083,,0.009604083,1.044515207
12/05/20,700.018143,701.6062909,655.3723209,661.7470703,100683202,,,,,,,-0.061865788,,-0.061865788,0.979895451
13/05/20,689.583349,689.583349,656.6169952,675.7871704,66430125,,,,,,,0.021216717,,0.021216717,1.000685615
14/05/20,663.3909205,675.9000855,645.8013667,648.4657593,49266771,,,,,,,-0.040429017,,-0.040429017,0.96022888
15/05/20,652.1011044,662.3523056,639.0500543,659.0556641,62152260,,,,,,,0.016330708,,0.016330708,0.975910097
18/05/20,663.8425651,669.2616544,644.875633,650.6334229,62796089,,,,,,,-0.012779256,,-0.012779256,0.963438692
19/05/20,657.9718099,660.0943173,633.6986696,636.2501221,42315854,,,,,,,-0.022106612,,-0.022106612,0.942140326
20/05/20,636.7469252,653.388165,629.0698125,647.449707,55320985,,,,,,,0.017602488,,0.017602488,0.958724339
21/05/20,648.0367074,659.9813508,643.5207801,650.8591919,39167981,,,,,,,0.005266023,,0.005266023,0.963773004
22/05/20,655.623555,658.4234038,644.1982199,646.4787598,37828973,,,,,,,-0.00673023,,-0.00673023,0.95728659
26/05/20,653.9751869,654.675164,639.5919113,643.0917969,33216635,,,,,,,-0.005239094,,-0.005239094,0.952271275
27/05/20,646.2303189,656.6169756,637.6500451,652.8010254,35667956,,,,,,,0.015097733,,0.015097733,0.966648413
28/05/20,657.0685887,668.2455272,654.3590441,664.8585815,40126278,,,,,,,0.018470492,,0.018470492,0.984502885
29/05/20,662.9393134,664.7456964,656.0073898,661.3135986,40022527,,,,,,,-0.005331935,,-0.005331935,0.979253579
01/06/20,668.3585187,694.7090163,666.5295595,686.5803223,39943702,,,,,,,0.038206871,,0.038206871,1.016667795
02/06/20,689.1318561,695.4541673,686.7835282,693.5122681,22153960,,,,,,,0.010096336,,0.010096336,1.026932415
03/06/20,697.7121144,704.4860063,692.4509975,696.1992798,25381289,,,,,,,0.003874498,,0.003874498,1.030911262
04/06/20,697.2603481,717.8079,695.9056058,713.4274292,34202350,,,,,,,0.024746003,,0.024746003,1.056422195
05/06/20,720.291647,730.6783035,710.6726958,714.2854614,33076685,,,,,,,0.00120269,,0.00120269,1.057692744
08/06/20,730.8590267,730.8590267,706.7439185,708.776062,31414953,,,,,,,-0.007713162,,-0.007713162,1.049534589
09/06/20,704.6214391,714.8726405,692.292942,694.1670532,25857161,,,,,,,-0.0206116,,-0.0206116,1.027902001
10/06/20,696.8540615,713.3146943,695.4767428,709.9729004,22132647,,,,,,,0.022769515,,0.022769515,1.051306831
11/06/20,707.1955445,708.0761302,691.389797,694.4154663,20385805,,,,,,,-0.021912715,,-0.021912715,1.028269844
12/06/20,677.3903578,719.3885696,676.0355556,717.4918823,38548899,,,,,,,0.033231426,,0.033231426,1.062440717
15/06/20,706.7440266,734.7202416,704.9827955,729.1204834,53107403,,,,,,,0.016207293,,0.016207293,1.079660005
16/06/20,741.9681808,744.474481,715.9111756,730.5428467,51187003,,,,,,,0.001950793,,0.001950793,1.081766198
17/06/20,726.2752913,738.5586354,723.4980186,729.4816284,41782053,,,,,,,-0.001452643,,-0.001452643,1.080194778
18/06/20,725.7108571,751.9032611,725.0786081,747.7937622,40471557,,,,,,,0.02510294,,0.02510294,1.107310843
19/06/20,754.1612553,807.8105634,750.5485489,794.5337524,105804173,,,,,,,0.062503851,,0.062503851,1.176522035
22/06/20,800.8560305,814.7650899,783.5148136,788.5501099,60198705,,,,,,,-0.007531011,,-0.007531011,1.167661635
23/06/20,790.2886928,796.498123,774.9796793,777.1473389,37962078,,,,,,,-0.014460427,,-0.014460427,1.150776749
24/06/20,783.921292,800.5399568,772.9927489,780.2859497,51586221,,,,,,,0.00403863,,0.00403863,1.155424311
25/06/20,779.9020404,789.8371168,773.6023059,775.7925415,39679374,,,,,,,-0.005758669,,-0.005758669,1.148770605
26/06/20,780.7150022,791.1919643,775.3861572,786.5179443,30921913,,,,,,,0.013825091,,0.013825091,1.164652464
29/06/20,780.3762638,785.6598968,774.7313543,778.1634521,25621946,,,,,,,-0.010622125,,-0.010622125,1.15228138
30/06/20,784.4180409,786.2243642,765.6994456,769.5606079,30276420,,,,,,,-0.011055318,,-0.011055318,1.139542543
01/07/20,776.7409392,789.8371415,771.3443662,784.6889648,28464103,,,,,,,0.019658435,,0.019658435,1.161944165
02/07/20,790.3307243,801.4851429,786.7259245,798.1977539,28789533,,,,,,,0.01721547,,0.01721547,1.18194758
03/07/20,807.0168939,813.0022453,801.6664243,810.6896973,29434266,,,,,,,0.015650186,,0.015650186,1.20044528
06/07/20,818.4434059,842.4752439,812.5941219,839.6640015,47016185,,,,,,,0.035740314,,0.035740314,1.243349571
07/07/20,843.3821558,845.3545651,819.0329065,826.8092041,35189589,,,,,,,-0.015309454,,-0.015309454,1.224314568
08/07/20,827.0813806,832.0237684,811.6420631,815.2695313,26204095,,,,,,,-0.013956875,,-0.013956875,1.207226962
09/07/20,820.2571396,832.0463194,809.9415549,827.171936,36418942,,,,,,,0.014599349,,0.014599349,1.22485169
10/07/20,829.0990778,854.5365672,827.1719444,851.5665894,43759967,,,,,,,0.029491636,,0.029491636,1.26097457
13/07/20,863.0383907,883.148079,861.5193998,877.3895264,69608392,,,,,,,0.030324037,,0.030324037,1.29921241
14/07/20,876.9361375,880.4275379,855.7608761,869.2277832,67331128,,,,,,,-0.009302303,,-0.009302303,1.287126742
15/07/20,878.7271276,897.2498215,815.2694682,836.1272583,139669773,,,,,,,-0.038080381,,-0.038080381,1.238112466
16/07/20,837.487494,847.4629996,821.8214399,835.8551636,60961724,,,,,,,-0.000325423,,-0.000325423,1.237709556
17/07/20,836.580774,870.5881216,833.4067245,866.824646,49726765,,,,,,,0.037051255,,0.037051255,1.283568248
20/07/20,869.5904298,876.0291396,861.3606542,870.5426025,36592938,,,,,,,0.004289168,,0.004289168,1.289073688
21/07/20,879.2031843,896.4335648,878.0696082,893.9623413,42173371,,,,,,,0.026902461,,0.026902461,1.323752943
22/07/20,899.1541819,911.3968403,889.0426683,908.6762695,59771457,,,,,,,0.016459226,,0.016459226,1.345540892
23/07/20,908.6535487,943.0009721,902.9403321,933.0708618,58333751,,,,,,,0.026846296,,0.026846296,1.381663681
24/07/20,933.1615612,980.7718211,933.0708895,973.1315308,120597372,,,,,,,0.042934219,,0.042934219,1.440984333
27/07/20,987.9360578,997.004667,964.8563921,977.6884766,80304827,,,,,,,0.004682765,,0.004682765,1.447732123
28/07/20,977.6884284,994.8281374,975.171869,987.4371948,55114422,,,,,,,0.009971191,,0.009971191,1.462167736
29/07/20,987.52796,989.7497165,938.806734,950.6866455,72663399,,,,,,,-0.037218113,,-0.037218113,1.407748612
30/07/20,951.7522051,970.206834,939.509547,956.2185059,72857444,,,,,,,0.005818805,,0.005818805,1.415940027
31/07/20,958.7805148,965.3552331,930.8037952,937.2878418,74958061,,,,,,,-0.019797425,,-0.019797425,1.38790806
03/08/20,930.1236055,932.7081689,908.2681864,910.9434814,46715383,,,,,,,-0.028107012,,-0.028107012,1.348898112
04/08/20,916.2032119,982.5855096,906.9758674,975.149231,92041055,,,,,,,0.070482693,,0.070482693,1.443972083
05/08/20,983.4923741,995.734972,960.5033813,964.1988525,74549993,,,,,,,-0.011229439,,-0.011229439,1.427757088
06/08/20,978.0512527,982.9029684,955.7424157,967.6676636,49322975,,,,,,,0.00359761,,0.00359761,1.4328936
07/08/20,965.7178986,978.4139757,961.3649974,973.2675171,32984416,,,,,,,0.005786959,,0.005786959,1.441185697
10/08/20,979.0034371,981.678672,955.878436,961.2062378,26958997,,,,,,,-0.012392563,,-0.012392563,1.423325712
11/08/20,967.9850347,979.4115278,952.3643158,967.5316162,46828306,,,,,,,0.006580667,,0.006580667,1.432692145
12/08/20,961.727691,972.6100942,955.2889808,964.7203369,30264617,,,,,,,-0.00290562,,-0.00290562,1.428529286
13/08/20,964.9016992,969.8440863,956.7399271,962.2037964,24830322,,,,,,,-0.00260857,,-0.00260857,1.424802867
14/08/20,962.4304992,978.0512182,947.3312625,958.4630127,33224635,,,,,,,-0.003887725,,-0.003887725,1.419263626
17/08/20,954.4728114,954.4728114,938.6480809,948.2835083,30979066,,,,,,,-0.010620654,,-0.010620654,1.404190117
18/08/20,945.404125,967.7582955,944.2025451,960.6167603,30547672,,,,,,,0.01300587,,0.01300587,1.422452831
19/08/20,970.7963098,976.6909296,961.8863764,966.5113525,34087543,,,,,,,0.006136258,,0.006136258,1.431181369
20/08/20,961.2742374,963.0426354,946.764427,950.867981,22537845,,,,,,,-0.016185399,,-0.016185399,1.408017128
21/08/20,960.3673777,962.1811115,941.7766816,943.9758301,25280895,,,,,,,-0.007248273,,-0.007248273,1.397811435
24/08/20,948.3061552,954.246051,938.8294034,950.2785645,32717218,,,,,,,0.006676796,,0.006676796,1.407144337
25/08/20,954.9262409,957.3294607,942.2301637,944.0892334,19388008,,,,,,,-0.006513175,,-0.006513175,1.397979359
26/08/20,945.4041645,973.9476388,928.1737834,969.1185913,59870421,,,,,,,0.026511644,,0.026511644,1.435042091
27/08/20,973.9703303,974.8772272,953.6792993,957.0120239,28085062,,,,,,,-0.012492349,,-0.012492349,1.417115045
28/08/20,961.2742345,967.1235185,955.0395958,959.5285645,27166900,,,,,,,0.002629581,,0.002629581,1.420841463
31/08/20,985.7595292,985.7595292,934.2270625,943.4544067,62076132,,,,,,,-0.016752141,,-0.016752141,1.397039327
01/09/20,952.2056589,962.3625086,935.1566206,946.4244385,38616258,,,,,,,0.003148039,,0.003148039,1.401437262
02/09/20,948.5781548,969.4360034,945.4041656,964.9923706,26949439,,,,,,,0.019619033,,0.019619033,1.428932106
03/09/20,964.9017394,969.7761229,953.5659776,957.6921997,18586429,,,,,,,-0.007565004,,-0.007565004,1.418122229
04/09/20,944.746714,950.8226775,939.6002554,941.8900757,28475945,,,,,,,-0.016500212,,-0.016500212,1.394722912
07/09/20,944.950777,954.8128835,926.9268381,944.338623,21926473,,,,,,,0.002599611,,0.002599611,1.398348648
08/09/20,948.5781354,961.7276301,943.3636733,955.4249878,27397082,,,,,,,0.011739819,,0.011739819,1.414765009
09/09/20,945.4042413,982.9483239,943.7945187,980.0236816,55310877,,,,,,,0.025746337,,0.025746337,1.451190025
10/09/20,989.8857107,1063.273591,986.371583,1049.239868,140304404,,,,,,,0.070627055,,0.070627055,1.553683303
11/09/20,1048.333038,1060.054153,1037.042613,1051.847046,59470807,,,,,,,0.002484825,,0.002484825,1.557543935
14/09/20,1054.227919,1070.097988,1034.730262,1044.04834,44063445,,,,,,,-0.007414297,,-0.007414297,1.545995842
15/09/20,1048.310677,1054.567985,1037.518943,1051.439331,27178393,,,,,,,0.007079166,,0.007079166,1.556940203
16/09/20,1051.960419,1074.337258,1047.675581,1054.02356,33952295,,,,,,,0.002457801,,0.002457801,1.560766852
17/09/20,1051.960503,1058.172594,1039.196422,1042.325195,25828669,,,,,,,-0.011098769,,-0.011098769,1.543444261
18/09/20,1049.353378,1051.711202,1032.259002,1045.476563,33074915,,,,,,,0.003023401,,0.003023401,1.548110712
21/09/20,1042.891882,1059.215427,1019.018719,1022.872986,33627381,,,,,,,-0.021620357,,-0.021620357,1.514640005
22/09/20,1032.462948,1032.462948,998.251592,1002.604553,34792254,,,,,,,-0.0198152,,-0.0198152,1.484627111
23/09/20,1024.754631,1032.349585,999.9519636,1011.514404,42988708,,,,,,,0.008886705,,0.008886705,1.497820554
24/09/20,1001.130945,1009.337993,986.6891368,989.024353,29826318,,,,,,,-0.02223404,,-0.02223404,1.464517953
25/09/20,992.5610276,1003.352699,982.7215891,998.3195801,28374935,,,,,,,0.00939838,,0.00939838,1.47828205
28/09/20,1009.791437,1014.77922,1000.745495,1004.917053,19666849,,,,,,,0.006608578,,0.006608578,1.488051392
29/09/20,1008.884614,1026.568354,1004.917067,1017.975891,25842539,,,,,,,0.012994941,,0.012994941,1.507388533
30/09/20,1024.754589,1027.928579,1008.884524,1013.124146,24465159,,,,,,,-0.004766071,,-0.004766071,1.500204211
01/10/20,1026.477654,1026.477654,1003.896802,1008.997925,20783227,,,,,,,-0.004072769,,-0.004072769,1.494094226
05/10/20,1017.499645,1019.834801,1000.269324,1003.080566,18922799,,,,,,,-0.005864589,,-0.005864589,1.485331977
06/10/20,1008.997881,1012.920032,998.2968818,1002.24176,18412175,,,,,,,-0.00083623,,-0.00083623,1.484089898
07/10/20,1013.418909,1046.972836,1006.617452,1023.621155,53170865,,,,,,,0.021331574,,0.021331574,1.515747872
08/10/20,1024.301156,1028.382102,1007.569589,1015.345886,21077808,,,,,,,-0.008084308,,-0.008084308,1.503494099
09/10/20,1013.41889,1021.580662,1005.302454,1012.716064,18545499,,,,,,,-0.002590075,,-0.002590075,1.499599937
12/10/20,1013.418884,1022.827512,1009.451397,1014.348389,14226473,,,,,,,0.001611828,,0.001611828,1.502017034
13/10/20,1011.423648,1036.430445,1009.269836,1034.140625,23112012,,,,,,,0.019512267,,0.019512267,1.531324791
14/10/20,1033.324516,1044.705613,1028.608749,1037.223999,26742011,,,,,,,0.002981581,,0.002981581,1.53589056
15/10/20,1038.357523,1038.357523,995.2815706,1000.496033,20036197,,,,,,,-0.035409869,,-0.035409869,1.481504876
16/10/20,1004.350276,1012.28525,985.1474255,986.5757446,21583600,,,,,,,-0.013913387,,-0.013913387,1.460892126
19/10/20,993.0371762,1010.562302,977.2124449,986.7571411,31200385,,,,,,,0.000183865,,0.000183865,1.461160733
20/10/20,988.0267509,994.3747896,975.8974318,977.5524902,18482288,,,,,,,-0.009328183,,-0.009328183,1.447530758
21/10/20,983.0390455,993.921389,951.1854522,963.3601074,34082321,,,,,,,-0.014518282,,-0.014518282,1.426515099
22/10/20,964.6296754,966.9421636,948.124787,955.3569946,30802210,,,,,,,-0.008307499,,-0.008307499,1.414664326
23/10/20,954.9262077,968.0757029,950.5733065,958.1229248,23422125,,,,,,,0.00289518,,0.00289518,1.418760034
26/10/20,953.0898169,953.0898169,915.2509934,920.057373,37324416,,,,,,,-0.039729299,,-0.039729299,1.362393693
27/10/20,922.6872638,934.0003573,909.1296859,922.5059204,36478896,,,,,,,0.002661299,,0.002661299,1.366019429
28/10/20,925.8159104,933.0255098,910.2179196,912.0543213,29924017,,,,,,,-0.011329574,,-0.011329574,1.350543011
29/10/20,905.5021762,925.9066058,902.7816056,919.0597534,30655304,,,,,,,0.007680937,,0.007680937,1.360916447
30/10/20,922.0524364,936.3809035,916.7473025,931.5745239,34021563,,,,,,,0.013616928,,0.013616928,1.379447948
02/11/20,919.1051762,919.1051762,842.9967755,851.2945557,99366895,,,,,,,-0.086176646,,-0.086176646,1.260571751
03/11/20,856.9851117,865.6003029,832.091771,839.0292358,88691623,,,,,,,-0.014407845,,-0.014407845,1.242409628
04/11/20,832.9532637,874.6689636,832.9532637,867.5046997,80180117,,,,,,,0.033938584,,0.033938584,1.284575251
05/11/20,886.435462,889.1560328,876.0292051,886.4581299,37205373,,,,,,,0.021848216,,0.021848216,1.312640929
06/11/20,902.3282138,924.9997363,896.9550162,920.0800171,66674086,,,,,,,0.037928342,,0.037928342,1.362427223
09/11/20,935.0205667,938.14922,923.1859913,929.8514404,35838510,,,,,,,0.010620189,,0.010620189,1.376896458
10/11/20,941.7767987,947.6714191,925.5439844,945.2001953,36934242,,,,,,,0.016506674,,0.016506674,1.399624439
11/11/20,947.2178582,949.9384288,896.9323085,905.5928345,56724780,,,,,,,-0.041903674,,-0.041903674,1.340975033
12/11/20,898.2473017,910.6939707,890.9923667,897.7938232,40046527,,,,,,,-0.008612051,,-0.008612051,1.329426488
13/11/20,898.700721,923.4807196,898.5873814,905.2301025,45388670,,,,,,,0.008282836,,0.008282836,1.34043791
14/11/20,913.6186107,913.7999541,904.7540133,907.9053345,5226220,,,,,,,0.002955306,,0.002955306,1.344399314
17/11/20,945.4042408,945.4042408,900.0610724,903.8018799,46542562,,,,,,,-0.004519694,,-0.004519694,1.33832304
18/11/20,903.8018325,909.809852,888.7705995,901.0585938,30402290,,,,,,,-0.003035274,,-0.003035274,1.334260863
19/11/20,901.058511,911.6007742,892.443321,894.6878052,27796343,,,,,,,-0.007070338,,-0.007070338,1.324827188
20/11/20,895.5266861,899.5169004,859.2521906,861.2926636,57471248,,,,,,,-0.037326027,,-0.037326027,1.275376652
23/11/20,884.6443694,893.25956,873.4219476,884.5083618,45327567,,,,,,,0.026954483,,0.026954483,1.30975377
24/11/20,890.5389776,895.0732821,876.0291672,890.5616455,30936268,,,,,,,0.00684367,,0.00684367,1.318717294
25/11/20,897.7938413,903.6657932,880.6541921,883.1933594,32637879,,,,,,,-0.008273752,,-0.008273752,1.307806554
26/11/20,885.5739443,890.992418,875.1450197,885.369873,25838637,,,,,,,0.002464368,,0.002464368,1.311029471
27/11/20,879.8833317,886.9568637,871.2228051,875.0316162,47336811,,,,,,,-0.011676766,,-0.011676766,1.295720886
01/12/20,879.8153957,891.5593007,875.1450832,886.4128418,19750687,,,,,,,0.013006645,,0.013006645,1.312573868
02/12/20,888.045089,889.6321436,877.3894854,887.8864136,22188887,,,,,,,0.001662399,,0.001662399,1.314755889
03/12/20,894.1664452,898.2926671,888.1130899,890.5616455,27785372,,,,,,,0.003013034,,0.003013034,1.318717294
